ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2017-09-11,2027418.33333333,728915.976379064,174294.944332965,0,906692.952821104,0,161387.800382932,52712.2031821814,53557.4466843255,39.2834469642782,37158.8585010245,11536.7874208334,0,2126296.25315139,1_12_1
2017-09-18,1886570,729024.260369184,180219.780226433,0,968205.85982345,0,32380.4470361519,5900.60141880984,7826.05076867781,0.458081971638735,43611.5940493581,35670.8984514321,0,2002839.95022547,1_12_1
2017-09-25,2529721.66666667,729132.544359305,187766.093088651,0,1140741.39785378,0,250697.545858794,54869.3815180275,1007.35572150603,736.335155979022,56090.1021441717,72393.8079933476,0,2493434.56369356,1_12_1
2017-10-02,2357930,729240.828349425,222169.020520144,36402.7198928574,1200529.64678937,0,382914.502472695,27847.4567419999,127.402298046566,9.24513720250129,55470.6153399418,99250.7996359458,0,2753962.23717763,1_12_1
2017-10-09,3003391.66666667,729349.112339546,267893.910064258,0,1254204.78024792,0,260776.8845576,140213.141255749,163009.487353667,2396.5946674266,45992.8194498409,57112.365607928,0,2920949.09554393,1_12_1
2017-10-16,2283685,729457.396329666,298578.879991853,0,1172512.88128106,0,61559.5182169841,24776.7996887547,35217.8143327542,2004.660206111,56178.381634409,138898.291419144,0,2519184.62310074,1_12_1
2017-10-23,2584721.66666667,729440.427120988,318331.84359069,0,1193906.55343164,0,134831.238900303,15911.194379629,4881.4615745142,3301.2359255677,55286.2320941365,131946.709779946,0,2587836.89679742,1_12_1
2017-10-30,2565400,729423.457912311,356624.655368538,-163910.384307867,1278855.04522786,0,37017.1140357328,1543.20808873228,623.550716069003,3665.79714665599,57347.7277766273,30024.5438355638,0,2331214.71580022,1_12_1
2017-11-06,3407085,729406.488703633,421458.116441992,0,1429031.60133105,0,51313.9382813015,129962.479380582,184647.711674451,1849.32436734681,60685.9659135177,76512.2196148636,0,3084867.84570873,1_12_1
2017-11-13,2803291.66666667,729389.519494955,473540.694263019,0,1440103.03178383,0,8828.2690845892,21507.5925984208,44060.9141386853,5222.26423553419,2759.92647099059,65242.0485073241,0,2790654.26057735,1_12_1
2017-11-20,3303155,729372.550286278,461848.920943365,0,1487294.9963922,0,144500.197290871,41244.8720342427,22137.0643353468,1865.07102471245,52.076929566141,62427.4560078989,0,2950743.20524448,1_12_1
2017-11-27,3103743.33333333,729355.5810776,383765.427711852,0,1536974.8156663,0,28271.2973105051,4405.33992517106,105161.58605389,1331.8010311879,70050.1545556282,133253.183440394,0,2992569.18677253,1_12_1
2017-12-04,2793875,729338.611868922,297387.589622402,0,1297651.72467546,0,70284.1983744321,26908.6370675984,18133.7451325731,579.953430475246,67668.9571676215,69472.2231236506,0,2577425.64046314,1_12_1
2017-12-11,2260396.66666667,729138.432874172,266245.143079977,0,1161292.29037963,0,12396.4590932676,2718.33567073407,2398.54261324487,916.40248869973,63271.8645464833,124302.108102388,0,2362679.5788486,1_12_1
2017-12-18,2399176.66666667,728938.253879422,295649.181280724,0,1118664.72785938,0,175868.574690773,27771.2055369103,304.432410756549,255.173548520311,69261.4690178926,149596.990618829,0,2566310.00884321,1_12_1
2017-12-25,3827520,728738.074884672,330497.913488551,504466.100172436,1051975.84553621,0,315109.81929207,2814.6509053538,142801.421646559,3307.00745490361,67087.4422679847,182373.524573,0,3329171.80022174,1_12_1
2018-01-01,3109461.66666667,728537.895889922,314552.291326652,220359.139767292,1060814.17936508,0,82332.1370544788,260.602734276373,85922.8340741948,2019.89599552209,70538.0215393664,212134.199062572,0,2777471.19680935,1_12_1
2018-01-08,2228128.33333333,728337.716895172,244348.628096387,0,1132225.39836905,0,14757.4166006321,197.772011908653,13884.1931529791,3476.11646438659,71468.9585601674,214757.843826139,0,2423454.04397683,1_12_1
2018-01-15,2202593.33333333,728137.537900422,163091.812091771,0,979069.943398697,0,95002.680016755,18.1467736660072,146898.837214978,62.489287697248,69619.0676290383,93080.4514674203,0,2274980.96578044,1_12_1
2018-01-22,1918293.33333333,727935.934489637,110568.139056208,0,913904.375626455,0,17324.608020958,11371.5025033296,179843.026571906,0.730416636020613,56180.3018797573,35917.6957143137,0,2053046.3142792,1_12_1
2018-01-29,1862458.33333333,727734.331078853,88511.8830633824,0,880683.157312285,0,53898.9928233407,1085.03156877333,41941.34740289,0.0084839095850516,59176.3751019479,34939.4332695222,0,1887970.5601049,1_12_1
2018-02-05,1975951.66666667,727532.727668068,72265.8083813422,0,995567.489243569,0,9304.15254938025,99.8624085113133,61130.0991180379,44.568626561433,68677.1217550704,163320.344000004,0,2097942.17375054,1_12_1
2018-02-12,1827318.33333333,727331.124257284,43175.4344936262,0,884975.560935219,0,12824.6463456084,10702.2651600486,9137.2019172726,0.519993083111903,3877.77498808307,91840.7633103716,0,1783865.2914006,1_12_1
2018-02-19,1656268.33333333,727129.520846499,1447.26165518848,0,829655.198503323,0,2101.67650143213,1018.74082199222,72779.9084911024,0.00603967593709435,74.0051755255868,69156.2011439432,0,1703362.51917868,1_12_1
2018-02-26,1703790,726927.917435715,-45699.2528783892,0,787212.662669634,0,14607.5343731909,12292.6176169915,114540.512318956,7.01466572663913e-05,53295.7039445485,63129.7437606006,0,1726307.43931139,1_12_1
2018-03-05,1488115,726726.31402493,-94718.2284607174,0,763697.956647066,0,2399.12752914392,1176.79166546257,20419.2845629846,8.14704395765101e-07,54367.7376682658,57209.0827321645,0,1531278.06637011,1_12_1
2018-03-12,1727330,726524.643131763,-141096.641987287,0,742551.807717777,0,130896.493870504,26129.2721900048,174485.048842566,9.4622220596038e-09,45480.444315532,24791.4180576195,0,1729762.48613849,1_12_1
2018-03-19,1208246.66666667,726322.972238596,-174794.403795529,0,621308.53034402,0,25106.8803138675,2631.84959594441,39688.2634525032,1.09897094901311e-10,43269.061951732,30339.9920247061,0,1313873.14612584,1_12_1
2018-03-26,1388960,726121.301345429,-191491.298251206,26034.6944128673,645192.520077953,0,42704.2087508419,23372.2019481538,40971.4058264913,1.27637793656281e-12,35633.7224938175,69409.3685528861,0,1417948.12515723,1_12_1
2018-04-02,2408331.66666667,725919.630452261,-206059.50283696,1021724.05286564,551692.778288507,0,7266.02038215011,2329.93384894227,5772.10452969602,1.4824237514261e-14,43622.0580104975,33119.0968038553,0,2185386.17234459,1_12_1
2018-04-09,1131721.66666667,725717.959559094,-242272.953329488,0,580528.309974704,0,1182.63329461294,1407.64161892508,739.021541772696,1.72173156229115e-16,44588.2815457028,126952.177146537,0,1238843.07135186,1_12_1
2018-04-16,950015,725516.288665927,-302293.071245876,0,487582.570718482,0,191.064312438702,129.698383929907,93.4013933155426,301.209942473875,40842.2042294265,86713.5082179979,0,1039076.87461811,1_12_1
2018-04-23,801298.333333333,725314.617447653,-353777.931503176,0,400902.493899694,0,30.830872051293,57272.9311433543,11.7850952808623,3.60902522996203,28921.7968779655,13872.1558257906,0,872552.288683843,1_12_1
2018-04-30,779838.333333334,725112.946229379,-359499.074526755,375782.875111352,392394.652829602,0,4.97402023322718,6535.9933417569,1.48669659605276,7006.87568939143,20095.1682470091,11080.3821479962,0,1178516.27978656,1_12_1
2018-05-07,889546.666666667,724911.275011105,-321798.501781738,-62046.6226496224,452164.275950659,0,0.802445697570464,16127.206158811,0.187542706317903,283.966336159731,34030.2308357321,1009.34009542549,0,844682.159944935,1_12_1
2018-05-14,862850,724709.60379283,-287935.667344926,0,423628.75841763,0,0.129455813659173,1565.38605334106,76274.1457135687,7054.37138949147,938.569544721067,41410.5365705867,0,987645.833593057,1_12_1
2018-05-21,2601601.66666667,724507.932574556,-302880.816315185,337736.565484652,474245.102118551,1152866.11493644,140.425932948296,3962.77817655226,11948.1023130942,290.798165436652,17.3898992327588,56412.3831975685,0,2459246.77648385,1_12_1
2018-05-28,905008.333333334,724306.261356282,-359859.413582481,0,455201.515179065,0,22.6582751600779,368.37081032891,50517.487587477,207.900685931358,23842.0096255268,92346.5676934959,0,986953.357630785,1_12_1
2018-06-04,910551.666666667,724104.590138007,-406585.072629458,0,467264.577840524,0,3.65547885441336,33.8200516237715,7316.07366327412,2.46683858394198,36681.4741106887,94676.8158341886,0,923498.401326287,1_12_1
2018-06-11,923853.333333333,723902.918923777,-401871.494546445,0,444196.275637447,0,6072.95384749711,3.10144758749076,63214.5894572513,0.0286578036196179,23961.4964052847,29712.7089411288,0,889192.578771332,1_12_1
2018-06-18,982420,723701.247709546,-357336.754885317,0,502332.984373277,0,987.004859373828,1465.99619149534,9508.72588083751,0.000332841327725587,36568.7457661621,67259.977933842,0,984487.928162058,1_12_1
2018-06-25,1056811.66666667,723499.576495315,-316492.58154638,0,518619.642896527,0,159.420983494508,135.102285527186,110203.726528081,1128.1444603848,30934.8941590591,54386.8281352579,0,1122574.75439727,1_12_1
2018-07-02,932326.666666667,723297.905281085,-299120.161465977,0,437151.253704122,0,16508.3796793534,62141.5693575229,19343.5313090563,14.8029322952011,23222.0518358014,43145.2767943742,0,1025704.60942763,1_12_1
2018-07-09,1126221.66666667,723096.234066854,-280130.429723986,0,547377.900542247,0,2717.70542686191,7242.1755025881,120011.675373085,5260.25034295846,32489.7265944507,42070.2801989827,0,1200135.51832404,1_12_1
2018-07-16,1140006.66666667,722894.562852623,-227763.906918433,0,552618.373518368,0,9283.70565838244,16318.7725187272,21825.4090387759,131.549666913189,35675.5391564277,22533.3262997929,0,1153517.33179158,1_12_1
2018-07-23,1479303.33333333,722692.891638393,-150927.34988812,0,709031.344912197,0,13785.5240187454,1585.08333986168,62696.0354966941,1.54859928805339,37301.0159597298,62004.5252076892,0,1458170.61928448,1_12_1
2018-07-30,1647193.33333333,722491.22042491,-93643.5567793288,0,845791.619051462,0,2261.82338861108,146.137053757999,9415.86285668638,0.0179887345647481,58258.5426340243,26365.6523750845,0,1571087.31899394,1_12_1
2018-08-06,2009478.33333333,722289.549211427,-81418.6925119975,0,930569.861666866,0,15976.3807625907,25767.1219294885,81700.9808835874,0.000208926960071747,59708.743641398,168373.835279292,0,1922967.78107158,1_12_1
2018-08-13,1523443.33333333,722087.877997944,-86331.914331415,0,775096.339414538,0,2628.39236214187,2591.83447576703,13022.2143869975,2114.75287021074,2652.38051423812,93972.7879362574,0,1527834.66562668,1_12_1
2018-08-20,1420118.33333333,721886.206784461,-56427.6435164982,0,647842.003712807,0,159688.714791596,34396.1203383953,1699.19499022435,31.301022680142,49.9933414362256,69713.5021024979,0,1578879.3935676,1_12_1
2016-11-21,2964696.66666667,730402.553708585,433034.066802974,0,1370536.20934983,0,76489.2334060852,81733.3239145302,74239.8639042918,35809.8197764078,0.370204235294686,24359.1421042322,0,2826604.58317118,1_13_6
2016-11-28,2848525,730634.569060068,351564.456698214,0,1416787.68184751,0,17651.499102493,30108.3897970659,40209.2850591181,33679.7521641757,64047.6147637122,45428.7083481678,0,2730111.95684053,1_13_6
2016-12-05,2740160,730866.584395909,274764.670073953,0,1249873.35061442,0,21347.1775259082,112325.411952486,529.054981012638,27706.9248559082,61111.9402416524,138021.298047017,0,2616546.41268826,1_13_6
2016-12-12,2380508.33333333,731098.599731751,256988.340470024,0,1199790.520927,0,4428.90699582402,46067.4489061317,5.69583799933329,27151.4314214219,47192.6399782964,51593.5840604501,0,2364317.1683289,1_13_6
2016-12-19,2230915,731330.615067592,290940.156073572,-322048.961363439,1081838.69423207,0,891.257236116696,137194.0496344,0.0611750841727378,22759.1120990172,39934.9001514879,5191.750773943,0,1988031.63507984,1_13_6
2016-12-26,3659425,731562.630403433,318567.960790888,1033124.58747084,1173351.39383063,0,263885.900207729,61976.9575187976,0.000657022648310153,32874.053678465,71610.5584210073,248.782100842144,0,3687202.82507966,1_13_6
2017-01-02,2827008.33333333,731794.645739275,292500.586423983,0,1138134.0843258,0,227213.313966668,159243.429794679,191541.707618505,33324.8265737778,54376.2356034507,84583.8080950091,0,2912712.63814114,1_13_6
2017-01-09,2042143.33333333,732026.661075116,219663.084707223,0,1034491.63754155,0,75660.6355994252,79050.7242655723,16489.4232837014,33508.0569337818,58336.1434839771,44770.2745242262,0,2293996.64141458,1_13_6
2017-01-16,2113358.33333333,732257.861538649,144751.675958242,0,1017112.55761481,0,28313.0774894635,28862.5375465069,6590.85219356751,33234.7448963852,57256.5938464958,78388.3480202571,0,2126768.24910437,1_13_6
2017-01-23,2179918.33333333,732489.062002181,100603.972427786,0,1062195.58911547,0,5950.01747039304,9041.45131336263,115907.212093628,36421.7814166904,56598.0194968907,23227.3438663372,0,2142434.44920274,1_13_6
2017-01-30,2370613.33333333,732720.262465714,82404.033567171,0,1077267.38512489,0,74402.6008562961,2681.88829125871,2646.55111177631,34609.3137223959,63568.2761928746,43384.9909119314,0,2113685.3022443,1_13_6
2017-02-06,1814556.66666667,732951.462929246,65405.9840038766,0,918098.946456045,0,17097.3035563595,782.176724597554,28.7719972416211,22554.9497627952,37666.9540799659,4205.48841078838,0,1798792.03792092,1_13_6
2017-02-13,1951668.33333333,733182.663392779,34926.8417006514,0,954788.570545318,0,3519.79371792952,68561.3104823745,0.30905285154123,35126.2743568175,159.664401273255,15113.3998761551,0,1845378.82752615,1_13_6
2017-02-20,1918238.33333333,733413.863856311,-6456.07561864225,0,931601.589045467,0,707.168752160248,24195.6105999892,113020.128928017,23012.9638019647,0.477520602692427,20159.1329769377,0,1839654.85986281,1_13_6
2017-02-27,1472390,733645.064319844,-52124.819049539,0,728880.111763712,0,141.373607212564,7480.69930405165,2510.22461867329,39561.7148018831,22289.0689895866,39589.5894204458,0,1521973.02777587,1_13_6
2017-03-06,1477865,733876.256463485,-99148.8846921201,0,711681.352427306,0,28.2345119757736,2209.69463051559,142516.849658445,27151.2881197001,36419.0593049294,13264.9455763315,0,1567998.79600057,1_13_6
2017-03-13,1300166.66666667,734107.448607127,-142211.733396761,0,625250.71849022,0,3014.40114106978,643.659985649734,4388.6172147814,16445.9177912983,31213.7923010051,34788.5961407447,0,1307641.41827513,1_13_6
2017-03-20,1160205,734338.640750768,-171471.29398968,0,549214.777304304,0,605.087074056648,186.721699647161,172213.653897141,9045.31657100601,17775.0731162009,34233.8091831745,0,1346141.78560662,1_13_6
2017-03-27,1356871.66666667,734569.832894409,-185517.595025042,0,679517.65372761,0,120.944170021417,14798.1185240261,8680.39970301474,24690.3466152746,35337.4935336638,44528.9755234004,0,1356726.16966638,1_13_6
2017-04-03,1355833.33333333,734801.02503805,-201709.020713776,0,686582.63874281,0,24.1535653202112,4458.20801496822,97.0783792019243,14614.9860236295,20414.2179676993,2409.09293703228,0,1261692.37995494,1_13_6
2017-04-10,1176266.66666667,735032.217181692,-241359.543479309,25036.4814450946,563296.935056963,0,4.82284683772195,161157.080028059,1.04308777260784,7913.81016996321,12710.5142707359,177.06305584756,0,1263970.42366366,1_13_6
2017-04-17,1955281.66666667,735263.409325333,-300433.799602698,982549.473633715,464141.101345044,0,1341.78294418334,80693.1580392208,0.0112028512101242,4055.35497937613,13827.7125942425,3051.49051211837,0,1984489.69497339,1_13_6
2017-04-24,1029928.33333333,735489.54901345,-343952.056294946,0,502308.80784909,0,268.543161543966,134255.651206196,0.000120319005514836,2015.86575598324,12864.2625661272,11929.3000347551,0,1055179.92341252,1_13_6
2017-05-01,2263143.33333333,735715.688701568,-340328.124237043,361374.742138695,429075.425063911,0,48586.1810546655,59930.9013801687,1.29223017278672e-06,986.439815798673,9321.2186275719,2635.25794353616,0,1307297.73049016,1_13_6
2017-05-08,813771.666666667,735941.828389686,-300792.168733229,0,395373.840656012,0,10609.3494277962,133127.906420401,1.38785955835238e-08,478.933931411662,6346.21935787326,2741.24841060706,0,983827.157860572,1_13_6
2017-05-15,880871.666666667,736167.968077803,-274532.293008105,0,446323.210958129,0,2158.6824509698,59158.4513273631,1.49056584056152e-10,231.639294695719,19.9489484544483,14025.5335885543,0,983553.141637864,1_13_6
2017-05-22,919185,736394.107765921,-298254.666704978,-59667.6531732322,459146.919203611,0,432.660955090663,43228.806753179,1.60087273361174e-12,28115.5596577922,0.0595974888159229,19760.8229154397,0,929156.616970312,1_13_6
2017-05-29,826321.666666667,736620.247454038,-355320.646079921,0,406944.867224649,0,86.4535214694399,14115.6765159954,70881.5140027216,17186.7966557545,5119.58464019004,3329.17288448795,0,898963.666819385,1_13_6
2017-06-05,833798.333333333,736839.808741677,-392972.162415135,324787.190546293,396117.131843642,0,2549.32749510601,29712.7015633623,1125.95677233449,27207.1755313239,6184.23780530131,347.885191553376,0,1131899.25307546,1_13_6
