ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2018-05-14,0,0,51027.3333333333,391213.423279405,0,,rawSpend,1_10_5
2018-05-21,7103.3,49291,0,0,0,,rawSpend,1_10_5
2018-05-28,0,0,31540.6666666667,30271.2775076413,34800,,rawSpend,1_10_5
2018-06-04,0,0,0,0,35400,,rawSpend,1_10_5
2018-06-11,62360.1,0,40685,0,34000,,rawSpend,1_10_5
2018-06-18,0,32743,0,0,40600,,rawSpend,1_10_5
2018-06-25,0,0,77881,112708.282156352,38700,,rawSpend,1_10_5
2018-07-02,109664.6,315190,0,0,29500,,rawSpend,1_10_5
2018-07-09,0,0,86159.3333333333,242394.064014475,38900,,rawSpend,1_10_5
2018-07-16,66418.4,111596,0,0,38600,,rawSpend,1_10_5
2018-07-23,72966.7,0,38795,0,51900,,rawSpend,1_10_5
2018-07-30,0,0,0,0,58100,,rawSpend,1_10_5
2018-08-06,97811.2,173577,54001,0,65800,,rawSpend,1_10_5
2018-08-13,0,0,0,133522.511632676,0,,rawSpend,1_10_5
2018-08-20,461723.4,199560,0,0,0,,rawSpend,1_10_5
2018-08-27,0,0,0,135254.195647623,64400,,rawSpend,1_10_5
2018-09-03,87460.6,127900,5793.33333333333,0,73000,,rawSpend,1_10_5
2018-09-10,0,0,4020,0,78800,,rawSpend,1_10_5
2018-09-17,0,86476,72638,102086.833247381,70200,,rawSpend,1_10_5
2018-09-24,6659.5,54975,0,0,81700,,rawSpend,1_10_5
2018-10-01,1175275.8,49176,20238.3333333333,27505.3460652988,92600,,rawSpend,1_10_5
2018-10-08,0,0,19423.6666666667,60475.3849432094,86200,,rawSpend,1_10_5
2018-10-15,333671.4,118326,7793.33333333333,73277.5989869177,95700,,rawSpend,1_10_5
2018-10-22,0,0,0,0,101200,,rawSpend,1_10_5
2018-10-29,189674.8,0,15961,237954.284762006,103500,,rawSpend,1_10_5
2018-11-05,0,272610,10916.3333333333,0,105400,,rawSpend,1_10_5
2018-11-12,430131.9,0,0,261854.245872038,0,,rawSpend,1_10_5
2018-11-19,0,88225,0,0,0,,rawSpend,1_10_5
2018-11-26,401439,0,113471,210107.853205335,120000,,rawSpend,1_10_5
2018-12-03,0,100423,0,0,104900,,rawSpend,1_10_5
2018-12-10,0,0,47120,0,118300,,rawSpend,1_10_5
2018-12-17,0,28807,0,0,116600,,rawSpend,1_10_5
2018-12-24,1185349.3,0,55889.6666666667,272040.222180001,128600,,rawSpend,1_10_5
2018-12-31,385349.3,0,0,0,108700,,rawSpend,1_10_5
2019-01-07,0,618,6777,44274.4433338182,127700,,rawSpend,1_10_5
2019-01-14,86879.8,0,5513.33333333333,0,122200,,rawSpend,1_10_5
2019-01-21,0,51141,21901.6666666667,85845.0660816449,103600,,rawSpend,1_10_5
2019-01-28,237573,0,0,0,114000,,rawSpend,1_10_5
2019-02-04,0,0,32040.3333333333,0,104400,,rawSpend,1_10_5
2019-02-11,95421.3,0,8939.33333333333,63309.3589794594,0,,rawSpend,1_10_5
2019-02-18,0,0,3762.66666666667,0,0,,rawSpend,1_10_5
2019-02-25,135907.2,57906,4843.66666666667,0,91400,,rawSpend,1_10_5
2019-03-04,0,0,0,0,74600,,rawSpend,1_10_5
2019-03-11,41177.4,0,0,0,67800,,rawSpend,1_10_5
2019-03-18,0,0,0,183622.273526816,53700,,rawSpend,1_10_5
2019-03-25,26125.4,10810,0,0,59800,,rawSpend,1_10_5
2019-04-01,0,0,0,99259.6634705213,59100,,rawSpend,1_10_5
2019-04-08,359173.6,3857,0,0,55900,,rawSpend,1_10_5
2019-04-15,0,0,22471.6666666667,0,48000,,rawSpend,1_10_5
2019-04-22,36588,0,0,47907.9178484821,47000,,rawSpend,1_10_5
2019-04-29,0,0,93494.3333333333,75393.723657443,42200,,rawSpend,1_10_5
2019-05-06,27719.2,0,0,0,54600,,rawSpend,1_10_5
2019-05-13,0,0,15928,193651.751868791,0,,rawSpend,1_10_5
2019-05-20,219302.9,10817,28421.6666666667,0,0,,rawSpend,1_10_5
2019-05-27,0,6877,0,0,39100,,rawSpend,1_10_5
2019-06-03,0,0,10439.3333333333,0,46500,,rawSpend,1_10_5
2019-06-10,0,0,0,1485.85815504597,31100,,rawSpend,1_10_5
2019-06-17,0,0,0,0,36100,,rawSpend,1_10_5
2019-06-24,46203.6,0,0,0,37000,,rawSpend,1_10_5
2019-07-01,0,0,0,0,47900,,rawSpend,1_10_5
2019-07-08,39527.7,0,0,0,46000,,rawSpend,1_10_5
2019-07-15,0,124622,0,0,57900,,rawSpend,1_10_5
2019-07-22,90371.3,0,0,85804.2405253004,63900,,rawSpend,1_10_5
2019-07-29,0,72061,0,0,71400,,rawSpend,1_10_5
2019-08-05,97574.8,0,0,462011.742240227,81100,,rawSpend,1_10_5
2019-08-12,0,63650,0,0,0,,rawSpend,1_10_5
2019-08-19,0,0,24152,292347.534331714,0,,rawSpend,1_10_5
2019-08-26,0,72229,0,0,97400,,rawSpend,1_10_5
2019-09-02,1698.1,0,102983.666666667,121138.759541499,96000,,rawSpend,1_10_5
2019-09-09,369508.5,7959,0,0,103200,,rawSpend,1_10_5
2019-09-16,0,21491,109532.333333333,39926.5215831248,120700,,rawSpend,1_10_5
2019-09-23,208627.1,0,0,0,115700,,rawSpend,1_10_5
2019-09-30,0,58979,147067,0,110100,,rawSpend,1_10_5
2019-10-07,144479.6,0,0,415793.810328513,115100,,rawSpend,1_10_5
2019-10-14,0,60433,153723.666666667,0,112100,,rawSpend,1_10_5
2019-10-21,154917.6,0,0,133624.575523537,103700,,rawSpend,1_10_5
2019-10-28,21982.5,14094,17476,0,114700,,rawSpend,1_10_5
2019-11-04,22453,0,24051.3333333333,0,134100,,rawSpend,1_10_5
2019-11-11,0,0,0,366190.759369898,0,,rawSpend,1_10_5
2016-11-21,52177.9,271909,54698,76738481.4089708,0,,predictedExposure,1_10_5
2016-11-28,0,0,31072,55303267.8243714,79927.7092717527,,predictedExposure,1_10_5
2016-12-05,106908,448276,0,19915406.2312655,71327.3692921645,,predictedExposure,1_10_5
2016-12-12,0,0,0,35972249.15559,63134.3066186663,,predictedExposure,1_10_5
2016-12-19,0,627975,0,12239243.4981988,59547.1301794773,,predictedExposure,1_10_5
2016-12-26,807907.6,0,0,82590256.9065058,66164.7063755517,,predictedExposure,1_10_5
2017-01-02,307907.6,850680,209986,50241541.2043604,63344.1595166613,,predictedExposure,1_10_5
2017-01-09,0,0,0,63537575.8286109,61028.7192851217,,predictedExposure,1_10_5
2017-01-16,44349.7,0,11517.3333333333,69192434.9497015,58059.1714368778,,predictedExposure,1_10_5
2017-01-23,0,0,80857.3333333333,74795315.7820675,60394.5298553342,,predictedExposure,1_10_5
2017-01-30,301837.2,0,0,50235146.4730718,62188.3831144645,,predictedExposure,1_10_5
2017-02-06,0,0,0,0,48995.3262686458,,predictedExposure,1_10_5
2017-02-13,0,239482,0,93548476.904855,0,,predictedExposure,1_10_5
2017-02-20,0,0,80182.6666666667,0,0,,predictedExposure,1_10_5
2017-02-27,0,0,0,149986185.008977,40028.0070570964,,predictedExposure,1_10_5
2017-03-06,0,0,105208.333333333,0,41370.9120123575,,predictedExposure,1_10_5
2017-03-13,77706.6,0,0,0,37552.7819933864,,predictedExposure,1_10_5
2017-03-20,0,0,148903.666666667,0,33807.4939115212,,predictedExposure,1_10_5
2017-03-27,0,45893,0,31171013.7890135,42486.1344042811,,predictedExposure,1_10_5
2017-04-03,0,0,0,0,40476.20582745,,predictedExposure,1_10_5
2017-04-10,0,938178,0,0,32893.622170649,,predictedExposure,1_10_5
2017-04-17,56017.9,0,0,0,31862.7315334497,,predictedExposure,1_10_5
2017-04-24,0,555290,0,0,29445.7830256674,,predictedExposure,1_10_5
2017-05-01,274671.9,0,0,0,23625.2953383387,,predictedExposure,1_10_5
2017-05-08,0,574399,0,0,24328.7020033704,,predictedExposure,1_10_5
2017-05-15,0,0,0,0,0,,predictedExposure,1_10_5
2017-05-22,0,76887,0,46818613.7950471,0,,predictedExposure,1_10_5
2017-05-29,0,0,53810.3333333333,0,19850.6989193573,,predictedExposure,1_10_5
2017-06-05,68441,79663,0,36683717.9810431,24328.7020033704,,predictedExposure,1_10_5
2017-06-12,0,0,0,0,20324.6622780497,,predictedExposure,1_10_5
2017-06-19,271947.6,0,0,381749.483474956,28636.5229717178,,predictedExposure,1_10_5
2017-06-26,0,297435,34945.6666666667,0,24211.5619531287,,predictedExposure,1_10_5
2017-07-03,34205.7,0,71798,76392994.5060287,33921.5645283065,,predictedExposure,1_10_5
2017-07-10,0,0,0,0,33350.8486734356,,predictedExposure,1_10_5
2017-07-17,73978.5,202840,187181.333333333,0,34491.3743197134,,predictedExposure,1_10_5
2017-07-24,0,0,0,0,34605.2277402255,,predictedExposure,1_10_5
2017-07-31,85386.9,385200,10893.3333333333,0,40252.1770264155,,predictedExposure,1_10_5
2017-08-07,0,196624,71004.3333333333,0,47132.0818254263,,predictedExposure,1_10_5
2017-08-14,255352.9,0,0,0,0,,predictedExposure,1_10_5
2017-08-21,0,0,85111.3333333333,16190181.1996795,0,,predictedExposure,1_10_5
2017-08-28,884168.4,0,0,10884582.4505694,60394.5298553342,,predictedExposure,1_10_5
2017-09-04,0,0,0,0,56350.794781583,,predictedExposure,1_10_5
2017-09-11,366519.5,281559,34577.6666666667,7548274.68720503,48995.3262686458,,predictedExposure,1_10_5
2017-09-18,0,0,0,0,55922.3850348857,,predictedExposure,1_10_5
2017-09-25,627478.8,271057,0,30160120.5017129,65435.6751768259,,predictedExposure,1_10_5
2017-10-02,834783.4,109431,0,0,63134.3066186663,,predictedExposure,1_10_5
2017-10-09,334783.4,613568,138787,62163011.0635038,68342.5366223045,,predictedExposure,1_10_5
2017-10-16,0,0,0,49216262.1752089,65018.3893729472,,predictedExposure,1_10_5
2017-10-23,332703.8,86421,0,55303267.8243714,67618.1321887732,,predictedExposure,1_10_5
2017-10-30,34839.2,0,0,61330760.8203642,71839.3624034314,,predictedExposure,1_10_5
2017-11-06,158617.6,597233,172799.333333333,41972042.8509318,82118.3773968986,,predictedExposure,1_10_5
2017-11-13,0,0,0,86572612.4049463,0,,predictedExposure,1_10_5
2017-11-20,414205,197447,10095.6666666667,38845847.9789224,0,,predictedExposure,1_10_5
2017-11-27,0,0,72013.3333333333,29400221.7944917,118622.372872218,,predictedExposure,1_10_5
2017-12-04,216926.6,164704,0,19915406.2312655,103077.892825488,,predictedExposure,1_10_5
2017-12-11,0,0,0,35972249.15559,91609.28538108,,predictedExposure,1_10_5
2017-12-18,478117.9,172203,0,12239243.4981988,95540.4973224868,,predictedExposure,1_10_5
2017-12-25,678117.9,0,112758.333333333,82590256.9065058,83998.853185273,,predictedExposure,1_10_5
2018-01-01,0,0,39687.6666666667,50241541.2043604,88215.9142447249,,predictedExposure,1_10_5
2018-01-08,0,7401,0,63537575.8286109,89577.4404716526,,predictedExposure,1_10_5
2018-01-15,293169.3,0,116105,0,83998.853185273,,predictedExposure,1_10_5
2018-01-22,0,106521,145105.666666667,0,77622.0873351901,,predictedExposure,1_10_5
2018-01-29,188769,0,0,0,75604.2965490997,,predictedExposure,1_10_5
2018-02-05,0,0,35601,5750062.7640488,87923.4298626512,,predictedExposure,1_10_5
2018-02-12,68739.1,101598,0,0,0,,predictedExposure,1_10_5
2018-02-19,0,0,47335.6666666667,0,0,,predictedExposure,1_10_5
2018-02-26,92670.8,105321,75021,0,63658.6991541645,,predictedExposure,1_10_5
2018-03-05,0,0,0,0,63239.2490580379,,predictedExposure,1_10_5
2018-03-12,398401.9,169883,153651,0,61028.7192851217,,predictedExposure,1_10_5
2018-03-19,0,0,0,0,52042.8114429571,,predictedExposure,1_10_5
2018-03-26,148078.8,153591,22418.6666666667,0,55063.9800256043,,predictedExposure,1_10_5
2018-04-02,0,0,0,0,48448.336906579,,predictedExposure,1_10_5
2018-04-09,0,21108,0,0,52151.1614415382,,predictedExposure,1_10_5
2018-04-16,0,0,0,25299489.042313,43930.6993356345,,predictedExposure,1_10_5
2018-04-23,0,296913,0,0,33122.3081494728,,predictedExposure,1_10_5
2018-04-30,0,0,0,139401375.076906,28636.5229717178,,predictedExposure,1_10_5
2018-05-07,0,111889,0,0,41817.4215531155,,predictedExposure,1_10_5
2018-05-14,0,0,51027.3333333333,141726047.547138,0,,predictedExposure,1_10_5
2018-05-21,7103.3,49291,0,0,0,,predictedExposure,1_10_5
2018-05-28,0,0,31540.6666666667,12205276.1164537,41147.4465530727,,predictedExposure,1_10_5
2018-06-04,0,0,0,0,41817.4215531155,,predictedExposure,1_10_5
2018-06-11,62360.1,0,40685,0,40252.1770264155,,predictedExposure,1_10_5
2018-06-18,0,32743,0,0,47571.3806038057,,predictedExposure,1_10_5
2018-06-25,0,0,77881,44300631.414901,45479.8183678699,,predictedExposure,1_10_5
2018-07-02,109664.6,315190,0,0,35173.9531007624,,predictedExposure,1_10_5
2018-07-09,0,0,86159.3333333333,91648147.5509799,45700.567730599,,predictedExposure,1_10_5
2018-07-16,66418.4,111596,0,0,45369.391914809,,predictedExposure,1_10_5
2018-07-23,72966.7,0,38795,0,59759.1747880673,,predictedExposure,1_10_5
2018-07-30,0,0,0,0,66268.7272752452,,predictedExposure,1_10_5
2018-08-06,97811.2,173577,54001,0,74184.6407649604,,predictedExposure,1_10_5
2018-08-13,0,0,0,52150607.6818141,0,,predictedExposure,1_10_5
2018-08-20,461723.4,199560,0,0,0,,predictedExposure,1_10_5
2015-11-23,167687.6,0,95463.6666666667,72903852.7125913,0,19401.6538461538,adstockedMedia,1_10_5
2015-11-30,315502.586605472,0,12732.2319401501,30876997.2150879,29511.7154573556,20320.5845262067,adstockedMedia,1_10_5
2015-12-07,189845.540856218,248022,5102.13014561679,56009520.7944211,40538.8529849699,20335.4851306278,adstockedMedia,1_10_5
2015-12-14,740111.955793991,81060.5796123804,133280.484069711,42632343.1644499,42857.2041764443,8595.73188981088,adstockedMedia,1_10_5
2015-12-21,445343.27294617,546497.881950372,17775.9570266283,17162151.6060218,34800.8981428584,17927.8337320219,adstockedMedia,1_10_5
2015-12-28,517163.623697575,178610.909789597,241788.157917428,53267450.069603,43258.0156887834,18926.5371961111,adstockedMedia,1_10_5
2016-01-04,316342.766645375,483538.079116527,32247.9013689641,51593042.4898795,42748.5143806595,34211.1735093392,adstockedMedia,1_10_5
2016-01-11,212492.797516808,158033.871825252,181160.651262685,66671698.5296344,41148.0342274503,28832.3840219331,adstockedMedia,1_10_5
2016-01-18,127862.058142409,51649.9231864253,24161.8566607033,48804382.7059976,34167.4336309927,27896.3976407138,adstockedMedia,1_10_5
2016-01-25,76937.6943758272,16880.6505488487,87551.8615878043,41431433.2542199,26171.3942957524,23045.6360619654,adstockedMedia,1_10_5
2016-02-01,170133.972435513,85162.0723473068,11677.014380981,8124392.718296,31931.7166786439,16363.1407149781,adstockedMedia,1_10_5
2016-02-08,102373.728096962,27833.3653686534,37284.0597635215,35842789.9138632,26091.1645654946,15539.5905585762,adstockedMedia,1_10_5
2016-02-15,558674.049423771,9096.72823114965,23335.6698455563,22218260.7806145,3895.76000650235,23830.5278059541,adstockedMedia,1_10_5
2016-02-22,336167.694269387,2973.06715933786,3112.33761835103,4356833.97655186,581.689099778039,26193.4932868551,adstockedMedia,1_10_5
2016-02-29,513952.43618952,971.682137723508,415.100381292357,33312803.1295738,16154.5240851862,8048.29838717877,adstockedMedia,1_10_5
2016-03-07,309257.617417828,317.57310755846,123851.029659915,6532390.35954354,31289.4707885985,10517.8119903041,adstockedMedia,1_10_5
2016-03-14,334381.091780958,82592.7918417237,16518.3267175621,1280952.66085773,21737.1714489788,8308.63777316676,adstockedMedia,1_10_5
2016-03-21,201205.194240229,26993.6520893098,2203.09123224381,251185.190879065,24356.1079241377,9796.0102340073,adstockedMedia,1_10_5
2016-03-28,121070.034114751,132738.286265793,102139.498545681,80290934.9904061,21907.8382204416,12816.9200619728,adstockedMedia,1_10_5
2016-04-04,72850.7691657604,43382.612919254,13622.6046111879,19183627.316002,17180.7899982576,13112.8969854991,adstockedMedia,1_10_5
2016-04-11,43836.0706416642,138704.660555653,1816.88141252975,3761765.15835974,15895.0937457717,6701.25213529322,adstockedMedia,1_10_5
2016-04-18,109827.724445341,45332.5921877081,242.32209341854,28987017.9837675,19464.0735232314,13572.8959504874,adstockedMedia,1_10_5
2016-04-25,66085.9993975458,14815.9687369156,32.3191137042809,5684136.39922653,15220.9208504902,10185.3545237308,adstockedMedia,1_10_5
2016-05-02,39765.5449790001,4842.27614216999,93893.6438156995,1114616.43357399,13327.7306452973,8310.88545579408,adstockedMedia,1_10_5
2016-05-09,23927.8906559988,95253.5923132928,12522.8340007262,218567.906667801,15258.1512418847,4268.650836668,adstockedMedia,1_10_5
2016-05-16,14397.990812091,31131.5585031848,1670.20221004058,50798826.2923922,2278.24615616853,20618.24423589,adstockedMedia,1_10_5
2016-05-23,8663.61947257918,243504.670700603,222.759115250005,9961268.10037061,340.172637288367,25277.973730447,adstockedMedia,1_10_5
2016-05-30,5213.10947792948,79584.1890852935,29.7099495669804,1953329.8190065,13748.154884353,16207.3699728953,adstockedMedia,1_10_5
2016-06-06,3136.85411910037,26010.3559169556,3.96249151143321,383033.29891081,11383.7796528568,8924.19498838987,adstockedMedia,1_10_5
2016-06-13,1887.52102870188,8500.91736439803,0.528487567532957,75109.9515539671,16139.6937429659,9760.44763121492,adstockedMedia,1_10_5
2016-06-20,154678.667076989,235106.339376326,0.0704857305639705,33469689.1528399,15836.0576148721,4764.78451272163,adstockedMedia,1_10_5
2016-06-27,93073.896877017,76839.3777180652,0.00940086109561473,6563154.52976195,13389.6268240408,4794.99138162018,adstockedMedia,1_10_5
2016-07-04,131912.415942472,25113.2742050342,38763.0012538167,1286985.28345549,15000.2258498302,5513.60051546882,adstockedMedia,1_10_5
2016-07-11,79374.8926742223,8207.725778458,5169.92003233263,252368.142837418,19798.4766361838,10050.4083106408,adstockedMedia,1_10_5
2016-07-18,62014.8936267043,602013.516103012,36544.5253792579,33779360.3650627,15602.7877713555,9212.42499785117,adstockedMedia,1_10_5
2016-07-25,37315.8621245303,196754.983629667,4874.03626445749,6623878.72740705,21199.538874748,16387.5948653087,adstockedMedia,1_10_5
2016-08-01,233805.757205317,372212.073802506,650.062608850581,54904454.2304029,23720.5299368301,16511.5601340743,adstockedMedia,1_10_5
2016-08-08,140686.581715559,121649.395784073,6145.03383626294,10766350.886644,25454.8488687762,21867.8909588271,adstockedMedia,1_10_5
2016-08-15,299384.620536154,39758.4509912539,819.578786519516,17485142.1266094,3800.74955817367,25634.1303363308,adstockedMedia,1_10_5
2016-08-22,180146.9706516,12994.1822977053,104957.309306541,15092871.5108876,567.502768467698,26707.5305293748,adstockedMedia,1_10_5
2016-08-29,288332.491416973,303582.864990368,13998.4231966608,2959598.68558839,27538.2751148467,10064.8019999465,adstockedMedia,1_10_5
2016-09-05,332960.437122425,263863.436164962,24977.3386261281,4460225.42655836,25922.959961411,6054.52728326927,adstockedMedia,1_10_5
2016-09-12,200350.351955349,386455.007410819,3331.2911575664,874616.689100386,34267.1437429296,12972.5755949743,adstockedMedia,1_10_5
2016-09-19,120555.654826562,187606.387896347,191968.969438175,54735604.1222711,36814.2237108905,18977.2597204252,adstockedMedia,1_10_5
2016-09-26,72541.254701166,365769.054881676,25603.3895359676,10733240.6492894,27916.9743762884,8294.62972465984,adstockedMedia,1_10_5
2016-10-03,1127674.62829872,348049.635616926,77013.4558258158,44784244.7774125,33108.5052217473,16431.0178584665,adstockedMedia,1_10_5
2016-10-10,678549.111189734,113752.430014216,90699.8137438922,54832511.0347519,42584.0296523818,28780.9359404334,adstockedMedia,1_10_5
2016-10-17,1018719.51965708,93044.5000172124,12096.8647637215,72170135.787533,43063.4275630857,34752.7346373627,adstockedMedia,1_10_5
2016-10-24,612988.18583673,328370.564881903,71820.7229432058,78094561.5555279,38029.3413281525,27632.7321026307,adstockedMedia,1_10_5
2016-10-31,1073810.72443636,107320.755082097,9578.91242345769,87079348.6035291,40338.2135284001,21864.4898455119,adstockedMedia,1_10_5
2016-11-07,646137.896843132,302454.447385285,87856.2305710127,81108917.2569618,48247.0277577203,35657.5071530417,adstockedMedia,1_10_5
2016-11-14,781229.707701848,98850.6374893895,11717.6088461311,68104421.3292175,7203.92685804873,29564.251393767,adstockedMedia,1_10_5
2016-11-21,522262.719231811,304216.174242379,56260.8072838835,93840315.13417,1075.64267868939,27827.6379572076,adstockedMedia,1_10_5
2016-11-28,314258.115815658,99426.4194770952,38575.6469108159,72138134.1180296,74116.5641693274,35872.0391510547,adstockedMedia,1_10_5
2016-12-05,296004.712668424,480771.356023244,5144.93210725732,35615672.0397136,76190.5827458022,61496.7404185249,adstockedMedia,1_10_5
2016-12-12,178113.19830096,157129.628743717,686.192676158735,36456900.2497423,64145.1341560832,37132.929762116,adstockedMedia,1_10_5
2016-12-19,107175.021380601,679329.391063066,91.5192618673631,21271048.8679007,57264.511153158,15036.1015981156,adstockedMedia,1_10_5
2016-12-26,872397.403773685,222023.990562521,12.2061566433994,72708142.3374658,86399.9437914068,4844.3766689531,adstockedMedia,1_10_5
2017-01-02,832850.228023776,923243.697425437,209987.627966146,72428660.5460892,71080.5092911534,47887.6756104491,adstockedMedia,1_10_5
2017-01-09,501146.135416995,301742.060126856,28006.5838363662,72874394.0865816,73827.2364081741,35419.2669029805,adstockedMedia,1_10_5
2017-01-16,345901.45635759,98617.8092561008,15252.6426264592,70329595.6725912,72936.0284041331,45445.6976865651,adstockedMedia,1_10_5
2017-01-23,208137.27637446,32231.0794139338,82891.617060339,100549167.652824,72274.6985671124,26950.2889493317,adstockedMedia,1_10_5
2017-01-30,427078.435676652,10534.0251220704,11055.4657196596,79771606.1183925,78914.6925079715,35095.9895657718,adstockedMedia,1_10_5
2017-02-06,256983.429142052,3442.81629067744,1474.49557160404,15642612.5038538,56385.7874708916,14087.5617596139,adstockedMedia,1_10_5
2017-02-13,154633.147770562,240607.209392801,196.657223296684,91272577.2866551,8419.15259140052,23416.6911278021,adstockedMedia,1_10_5
2017-02-20,93046.5068088686,78637.2170706542,80208.8953405397,17897866.5241392,1257.09214212674,26075.5474194548,adstockedMedia,1_10_5
2017-02-27,55988.3346756848,25700.8587740273,10697.6643030575,146201535.365965,37726.9055953581,33987.6831269294,adstockedMedia,1_10_5
2017-03-06,33689.5357737139,8399.76497552066,106635.108020293,28669022.4314159,52096.1250561074,21958.6879592093,adstockedMedia,1_10_5
2017-03-13,97978.4088905984,2745.27992485939,14222.1954769249,5621779.86103672,48976.6677955552,32250.3541649526,adstockedMedia,1_10_5
2017-03-20,58955.9794998673,897.234849760644,150800.517037423,1102388.78502273,37117.1903968349,31887.5390702922,adstockedMedia,1_10_5
2017-03-27,35475.2394751564,46186.2416357018,20112.6483682974,31363450.5764589,51444.3231335012,35492.1346518227,adstockedMedia,1_10_5
2017-04-03,21346.3100180114,15094.9654349511,2682.47504938191,6150136.97258631,39657.1262113061,11360.465420061,adstockedMedia,1_10_5
2017-04-10,12844.5912734194,943111.460126061,357.768517541362,1205995.64417709,31386.9882770512,4363.79891628819,adstockedMedia,1_10_5
2017-04-17,63746.8013811751,308235.404911245,47.7164968126124,236486.683183984,31938.0007489507,13209.7081474767,adstockedMedia,1_10_5
2017-04-24,38357.9929289023,656030.017333794,6.36407049931333,46373.2614569457,30910.2323021439,21661.8438812073,adstockedMedia,1_10_5
2017-05-01,297752.832527671,214409.09858076,0.848792263172281,9093.44809272493,26795.3495593847,12225.7518710743,adstockedMedia,1_10_5
2017-05-08,179165.084321074,644473.93611504,0.113205582197567,1783.15683687366,22526.5200159638,12539.410602498,adstockedMedia,1_10_5
2017-05-15,107807.966652322,210632.245553045,0.015098516323409,349.663655905522,3363.5108752457,22975.459016844,adstockedMedia,1_10_5
2017-05-22,64870.6622596173,145727.554102406,0.00201372751010108,46342169.6010398,502.217182231381,25949.7936938927,adstockedMedia,1_10_5
